TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season
10563,male,18,1,0,2,6,9,0,0,1
10564,female,11,0,0,4,0,6,1,0,0
10565,male,6,3,1,3,7,5,1,0,0
10566,female,16,3,9,0,3,7,2,1,0
10567,female,17,8,3,0,2,5,0,4,0
10568,female,9,11,6,3,3,2,4,0,1
10569,female,8,2,5,5,1,6,6,3,1
10570,male,16,11,8,3,4,4,3,2,1
10571,male,2,7,9,7,1,0,2,4,2
10572,male,15,11,5,0,6,2,3,1,1
10573,female,6,0,8,2,4,4,6,4,2
10574,female,5,11,6,2,5,4,5,2,2
10575,male,4,3,9,5,5,4,1,2,1
10576,female,7,3,4,7,6,2,3,2,2
10577,male,19,2,4,5,7,6,3,1,2
10578,female,14,6,5,6,6,1,0,0,3
10579,female,1,1,6,7,3,6,1,2,0
10580,male,4,11,8,7,1,7,0,3,2
10581,female,18,9,7,6,3,9,0,1,0
10582,male,6,8,7,2,1,8,1,2,2
10583,female,6,7,8,3,0,0,3,1,3
10584,male,7,7,7,5,0,5,6,4,0
10585,male,15,10,1,6,2,5,3,0,0
10586,male,2,10,9,1,0,7,2,1,1
10587,male,9,4,8,1,3,9,0,0,3
10588,female,19,9,9,5,3,7,1,2,1
10589,female,15,5,0,7,1,4,0,3,3
10590,male,8,9,3,1,5,5,4,4,1
10591,female,0,8,3,7,0,6,0,4,0
10592,female,8,11,3,1,4,2,0,2,2
10593,female,18,2,0,4,6,6,6,3,0
10594,male,0,8,9,5,7,8,5,2,2
10595,female,2,11,6,6,2,2,3,0,0
10596,male,18,1,8,6,3,1,3,2,3
10597,female,10,3,4,4,2,9,5,3,0
10598,female,19,3,8,1,4,6,1,0,2
10599,male,11,4,0,2,4,9,6,3,3
10600,female,13,3,7,1,0,5,6,1,0
10601,female,16,5,8,3,2,3,2,0,2
10602,male,10,2,8,1,4,9,2,1,1
10603,female,7,1,0,2,1,6,6,0,1
10604,female,9,1,4,6,1,8,3,0,3
10605,male,8,11,8,0,4,8,5,0,1
10606,female,14,3,2,0,3,4,5,4,0
10607,male,16,7,0,1,3,4,5,2,3
10608,female,2,6,5,7,0,8,5,2,2
10609,male,18,0,5,6,2,5,4,0,2
10610,male,13,7,3,6,6,9,4,0,0
10611,male,1,8,1,4,0,1,2,0,1
10612,female,17,5,0,6,3,4,2,0,1
10613,female,18,4,4,2,4,7,3,1,2
10614,male,4,0,6,4,1,9,1,1,0
10615,male,1,0,3,3,2,5,6,0,0
10616,female,10,1,9,5,7,2,6,0,0
10617,female,11,6,2,6,5,5,0,4,3
10618,male,13,2,2,1,1,6,3,2,0
10619,female,11,7,7,2,1,2,0,0,1
10620,male,17,4,7,3,3,5,3,0,1
10621,female,5,10,6,4,7,6,3,2,0
10622,male,9,8,7,6,7,1,6,3,3
10623,male,16,11,9,3,0,2,2,4,1
10624,male,7,2,3,1,0,1,3,4,3
10625,male,7,3,3,0,2,1,5,3,0
10626,male,14,1,8,4,3,4,4,3,3
10627,male,4,11,6,3,7,0,2,2,2
10628,female,7,8,4,4,6,4,6,0,1
10629,female,15,0,9,1,1,1,5,4,2
10630,male,18,8,3,3,7,5,0,3,3
10631,female,16,4,5,7,4,5,5,0,1
10632,male,2,7,1,4,2,5,5,1,2
10633,female,15,6,4,3,3,2,2,4,1
10634,male,16,7,2,5,4,3,4,4,0
10635,female,0,7,5,0,1,1,2,3,2
10636,female,14,5,6,5,0,0,6,1,2
10637,male,12,9,5,3,7,4,5,0,1
10638,female,19,2,7,1,6,8,6,1,3
10639,male,7,6,0,0,1,0,5,3,1
10640,male,2,7,7,4,0,0,6,4,1
10641,male,2,9,1,2,6,4,5,0,1
10642,female,1,11,3,7,4,4,4,4,1
10643,female,18,9,9,5,1,9,0,2,1
10644,female,15,1,6,5,6,7,5,1,2
10645,female,0,7,3,6,3,3,1,1,2
10646,female,12,8,1,5,5,3,4,0,3
10647,female,18,7,8,4,7,2,4,0,0
10648,female,6,11,6,0,6,1,3,4,0
10649,male,9,10,8,4,0,8,3,3,1
10650,male,10,7,7,2,1,7,1,1,2
10651,male,12,11,3,5,4,5,1,0,2
10652,female,12,4,5,0,2,0,4,3,3
10653,male,9,6,5,1,4,7,1,1,2
10654,female,8,5,2,5,3,0,5,3,0
10655,female,13,4,4,6,1,4,6,4,1
10656,male,19,8,1,5,4,5,3,1,0
10657,female,15,5,4,1,1,3,6,1,1
10658,male,17,11,4,3,3,9,1,4,2
10659,female,19,11,7,0,4,7,1,4,1
10660,female,14,6,3,0,0,3,2,4,0
10661,female,1,1,0,5,7,9,1,0,3
10662,male,5,0,5,1,3,2,5,3,1
10663,male,14,10,0,3,1,5,6,1,3
10664,female,17,8,1,3,5,2,6,1,3
10665,female,16,1,9,4,0,5,4,4,2
10666,male,6,0,7,3,7,1,0,2,3
10667,female,3,1,1,2,6,3,2,4,3
10668,female,8,2,0,6,5,1,0,1,3
10669,female,2,5,2,4,2,0,4,4,2
10670,female,14,5,9,6,6,5,3,0,3
10671,male,0,5,6,2,6,6,1,0,1
10672,male,14,8,6,3,1,6,4,0,3
10673,male,17,6,6,0,3,6,3,1,1
10674,male,7,7,5,2,0,1,3,0,0
10675,female,19,6,5,2,3,7,6,3,2
10676,female,7,3,2,2,4,4,3,2,2
10677,male,15,9,5,7,7,1,4,1,1
10678,female,18,10,7,7,3,2,3,0,0
10679,male,14,10,8,0,2,6,5,2,0
10680,female,15,8,9,2,0,5,4,2,3
10681,female,4,5,0,5,3,8,1,1,0
10682,male,19,8,7,7,6,1,0,2,3
10683,male,4,3,4,4,3,0,5,1,1
10684,male,18,3,3,5,6,3,5,1,3
10685,male,0,11,9,1,3,7,1,2,0
10686,male,1,3,1,7,5,7,1,3,0
10687,male,4,0,5,3,1,3,4,3,3
10688,female,13,0,0,0,7,3,6,2,1
10689,male,16,8,6,4,3,6,2,3,1
10690,male,10,1,7,6,4,0,0,1,1
10691,male,10,7,2,5,7,0,4,3,3
10692,male,6,5,8,7,6,2,2,3,3
10693,male,9,4,6,4,7,2,3,4,0
10694,male,7,4,4,5,7,8,0,3,2
10695,male,10,3,8,6,3,6,4,2,0
10696,female,17,10,8,5,5,0,0,3,3
10697,male,5,3,1,4,6,9,3,1,2
10698,male,15,1,7,2,6,9,6,4,0
10699,male,1,8,8,5,0,4,0,3,2
10700,male,10,4,5,7,7,7,2,1,0
10701,male,19,2,1,0,4,1,4,4,3
10702,female,5,7,2,6,5,2,3,1,1
10703,male,17,11,3,2,7,3,1,2,0
10704,female,12,10,0,3,7,8,6,4,1
10705,female,3,0,7,0,0,5,5,0,2
10706,male,12,7,5,7,7,4,2,2,0
10707,male,9,6,7,3,1,0,5,3,0
10708,female,19,2,9,7,4,0,1,4,3
10709,male,10,4,2,4,3,8,0,1,1
10710,female,13,7,6,0,0,9,3,4,3
10711,male,15,8,0,4,0,2,3,3,1
10712,male,19,11,3,6,5,5,3,4,3
10713,male,9,11,1,0,1,1,3,1,1
10714,female,9,10,3,1,0,9,6,1,2
10715,female,13,5,0,2,3,0,2,4,1
10716,female,14,11,4,3,3,0,3,2,3
10717,female,4,5,0,3,3,3,2,0,3
10718,female,9,7,9,2,2,2,1,0,2
10719,male,7,1,5,4,1,7,2,4,3
10720,male,2,1,0,2,3,2,3,2,3
10721,female,8,9,7,1,1,6,4,2,2
10722,male,18,5,4,5,1,1,2,4,0
10723,female,13,5,2,3,4,5,3,4,1
10724,female,12,3,3,7,7,8,2,2,1
10725,male,16,4,6,5,3,8,5,1,2
10726,male,17,5,0,2,3,5,4,4,0
10727,female,1,11,9,5,4,4,1,2,0
10728,female,16,4,9,0,1,4,6,3,2
10729,female,19,11,5,4,5,2,4,2,1
10730,female,13,3,9,6,3,5,5,1,3
10731,female,8,10,6,2,3,7,1,3,0
10732,male,18,0,0,2,6,8,5,4,1
10733,male,8,3,0,0,1,4,4,2,1
10734,male,16,0,7,0,2,9,5,2,1
10735,female,11,5,9,3,2,0,1,4,0
10736,female,10,10,5,1,4,3,6,2,1
10737,male,6,3,7,2,2,1,4,1,0
10738,female,9,0,1,6,0,0,2,0,1
10739,male,7,8,2,0,4,0,5,4,0
10740,male,12,4,8,1,0,8,2,0,0
10741,male,17,7,0,7,2,5,2,0,2
10742,male,4,7,5,2,3,1,0,3,2
10743,male,10,9,6,2,0,0,6,0,0
10744,female,11,5,9,0,2,2,1,3,0
10745,male,7,8,0,6,2,8,2,3,3
10746,female,6,0,2,5,1,7,6,1,1
10747,female,10,9,5,7,4,4,3,4,3
10748,female,2,6,7,0,7,1,1,3,1
10749,male,16,11,5,7,3,6,0,1,1
10750,male,3,1,7,5,4,2,1,4,2
10751,male,9,7,9,5,0,8,4,2,1
10752,male,13,0,4,4,0,1,5,4,3
10753,female,7,6,9,5,2,2,2,1,1
10754,female,19,9,8,2,3,9,0,0,2
10755,female,18,6,6,3,2,1,6,0,1
10756,male,15,4,7,7,1,7,6,4,2
10757,female,17,2,8,5,0,8,5,2,3
10758,male,12,0,6,4,3,3,0,3,1
10759,male,10,4,4,4,3,6,5,0,2
10760,male,10,6,0,0,0,2,2,2,1
10761,female,17,4,4,1,2,0,3,1,0
10762,female,3,0,5,4,7,8,6,1,1
10763,female,19,4,3,0,0,5,2,3,2
10764,male,3,6,3,3,6,5,5,2,1
10765,male,12,4,7,4,0,9,1,4,2
10766,male,16,5,0,2,3,6,0,0,2
10767,male,2,3,9,4,2,1,6,0,0
10768,male,8,10,1,6,2,4,2,4,3
10769,female,16,10,8,2,6,9,4,4,1
10770,male,11,10,6,5,0,2,0,2,1
10771,female,8,10,4,3,3,7,3,1,3
10772,female,15,7,7,2,0,4,0,0,3
10773,female,9,8,6,7,4,8,0,2,0
10774,female,1,5,7,1,6,8,0,4,0
10775,male,15,3,4,0,2,4,2,2,0
10776,female,11,1,6,3,7,2,0,2,2
10777,female,12,8,3,2,1,7,0,1,3
10778,male,17,8,8,7,3,9,0,4,1
10779,male,7,10,7,0,5,2,1,0,1
10780,male,1,11,1,4,7,3,5,3,2
10781,female,17,6,0,3,7,5,1,3,0
10782,female,10,5,7,5,3,9,3,3,2
10783,male,17,2,9,1,2,9,3,0,3
10784,female,3,10,2,6,4,1,1,1,1
10785,male,10,4,8,1,5,1,5,0,1
10786,male,2,11,3,4,6,2,0,0,3
10787,female,1,3,2,6,0,4,2,2,3
10788,male,9,2,7,6,2,5,5,4,0
10789,male,11,10,5,0,6,6,6,3,3
10790,female,2,7,7,7,1,3,2,3,3
10791,female,10,5,5,0,7,5,4,1,2
10792,female,3,4,1,0,4,7,0,3,2
10793,female,3,5,6,7,3,3,3,3,3
10794,male,7,5,3,6,7,1,5,2,2
10795,male,9,5,6,0,0,3,0,0,1
10796,male,9,3,2,7,6,0,1,0,0
10797,female,16,7,1,7,0,3,0,4,3
10798,female,0,9,8,2,6,1,2,4,0
10799,female,18,6,6,6,7,9,0,2,0
10800,male,12,3,2,1,2,1,2,3,2
10801,female,1,10,7,6,2,1,2,1,0
10802,male,0,7,7,6,2,1,2,1,1
10803,male,14,11,8,2,3,5,2,4,1
10804,female,0,0,2,6,0,5,6,3,2
10805,female,1,11,0,4,4,7,1,3,2
10806,female,1,10,9,5,3,5,5,4,2
10807,female,11,3,1,3,0,6,6,1,0
10808,female,11,7,2,2,7,9,3,3,1
10809,female,16,7,4,3,2,9,3,0,3
10810,female,19,7,5,6,1,0,6,4,0
10811,female,10,3,1,4,0,7,3,3,0
10812,female,16,2,1,7,2,5,1,2,1
10813,male,5,7,4,2,3,4,5,2,2
10814,male,3,0,2,6,3,3,3,4,3
10815,female,1,1,9,7,5,4,2,4,3
10816,male,8,10,3,7,4,4,1,0,2
10817,male,7,1,6,0,0,5,5,4,0
10818,male,19,4,3,7,5,7,3,1,1
10819,female,17,11,7,1,6,5,1,1,0
10820,female,2,6,5,7,5,7,6,3,3
10821,male,6,5,3,7,6,4,1,3,0
10822,male,12,6,4,4,1,9,1,1,1
10823,male,1,3,2,4,5,7,5,0,0
10824,male,3,6,2,2,0,9,4,1,1
10825,female,13,3,1,1,2,8,4,1,3
10826,female,9,3,4,5,2,6,5,0,1
10827,female,6,11,1,0,6,3,4,1,3
10828,male,2,4,8,0,7,0,5,0,2
10829,male,3,7,6,5,3,5,1,4,0
10830,male,7,9,7,6,3,0,5,1,2
10831,female,9,6,6,1,0,6,0,1,2
10832,female,8,7,9,0,1,4,5,4,1
10833,female,14,9,2,1,6,9,3,3,1
10834,female,12,5,2,2,1,6,0,3,0
10835,female,6,6,2,3,2,1,4,3,0
10836,female,9,5,3,7,5,8,6,4,0
10837,female,14,2,0,7,1,1,0,0,1
10838,female,12,9,1,0,5,9,3,0,0
10839,female,6,5,3,3,5,9,2,3,1
10840,male,15,1,6,7,0,0,2,1,1
10841,male,13,2,3,2,6,4,3,1,0
10842,male,14,2,8,4,5,8,6,0,1
10843,male,17,11,9,2,4,4,6,4,3
10844,female,7,5,1,2,7,1,6,0,1
10845,male,14,6,6,1,2,4,5,3,2
10846,female,5,10,2,4,6,2,5,0,3
10847,female,11,0,9,2,5,3,0,3,3
10848,female,15,11,7,6,7,6,3,0,3
10849,female,6,10,8,0,3,3,1,0,3
10850,female,16,5,9,2,2,4,5,4,2
10851,male,9,6,8,2,6,3,0,2,0
10852,male,3,0,3,2,6,9,5,2,1
10853,male,17,0,1,3,0,8,2,3,0
10854,male,9,11,7,0,7,2,5,1,2
10855,female,11,7,0,3,0,4,3,0,1
10856,female,5,1,0,4,1,9,5,2,2
10857,male,11,0,2,6,1,2,5,2,0
10858,male,2,3,0,2,0,5,4,4,0
10859,male,11,6,7,3,5,7,3,2,3
10860,male,19,9,4,0,5,8,1,2,3
10861,female,3,11,1,7,7,8,0,3,2
10862,male,13,11,4,0,1,8,6,4,2
10863,male,14,9,2,0,4,7,5,3,0
10864,female,13,5,3,5,6,0,6,4,0
10865,female,3,4,2,1,1,9,5,0,3
10866,female,12,5,1,4,1,8,1,1,3
10867,female,17,8,4,6,6,6,1,0,3
10868,male,14,9,6,2,5,6,5,4,3
10869,female,2,8,1,5,5,6,2,3,1
10870,female,19,1,5,0,1,3,5,1,0
10871,female,3,9,0,2,5,0,3,0,2
10872,female,1,1,1,3,1,9,2,0,0
10873,female,6,1,5,6,6,3,0,1,2
10874,male,5,11,0,3,3,0,4,2,3
10875,male,3,6,9,4,7,7,2,2,0
10876,female,12,7,3,5,5,2,2,0,2
10877,female,19,10,3,0,1,7,6,0,0
10878,male,0,5,3,1,1,7,2,4,1
10879,male,7,9,8,1,5,1,6,4,3
10880,male,13,9,9,4,1,8,2,2,2
10881,female,15,3,0,4,4,6,6,3,0
10882,female,2,1,7,0,7,6,3,0,3
10883,male,5,11,3,3,5,5,2,4,1
10884,female,2,2,9,5,0,4,3,0,1
10885,male,17,11,2,6,0,5,2,1,2
10886,female,6,11,8,5,5,3,1,3,3
10887,female,12,3,9,3,7,2,2,3,2
10888,male,9,10,6,0,0,4,4,1,3
10889,male,17,8,3,0,7,3,0,2,0
10890,male,16,11,0,0,3,4,6,4,2
10891,female,9,9,8,3,0,2,4,3,0
10892,male,17,9,5,5,5,1,1,2,2
10893,male,10,1,9,7,3,4,5,2,3
10894,male,14,8,4,1,4,0,1,0,3
10895,male,12,0,2,6,4,9,5,1,1
10896,female,0,10,0,3,1,0,1,2,1
10897,male,18,2,3,1,6,6,3,0,2
10898,female,17,10,4,5,4,0,4,1,2
10899,male,8,6,7,2,3,2,1,0,3
10900,female,0,7,2,7,0,0,5,4,2
10901,male,0,1,1,4,1,5,6,2,1
10902,female,9,3,4,3,6,8,1,0,2
10903,male,0,2,8,7,7,9,5,1,3
10904,female,18,7,9,7,3,7,1,2,1
10905,female,5,4,0,4,2,7,2,3,0
10906,female,16,11,3,4,3,7,4,2,0
10907,female,8,9,2,4,1,2,0,0,2
10908,male,2,2,2,6,6,7,4,2,3
10909,male,10,10,3,4,7,6,1,1,2
10910,male,6,8,3,3,7,7,2,4,3
10911,female,9,3,8,1,0,6,5,2,3
10912,female,11,3,6,6,5,3,4,4,3
10913,female,10,6,3,7,2,6,4,1,3
10914,female,5,4,1,2,3,2,4,2,3
10915,female,13,1,4,2,2,1,3,4,2
10916,male,2,2,6,7,7,6,3,0,3
10917,male,10,1,3,3,5,1,2,4,2
10918,male,18,10,8,0,3,5,5,1,0
10919,male,19,8,6,3,6,6,3,3,1
10920,female,3,0,8,5,6,0,3,1,1
10921,female,11,9,3,6,6,6,0,4,1
10922,male,13,10,9,3,2,9,3,2,1
10923,female,17,0,5,4,2,4,6,3,0
10924,male,4,9,4,7,5,1,0,4,3
10925,female,18,8,0,1,1,6,6,3,3
10926,male,15,8,2,1,7,7,5,2,3
10927,female,18,1,5,3,0,4,6,3,0
10928,male,18,7,1,3,1,0,4,1,3
10929,female,17,5,0,6,5,0,0,3,1
10930,male,7,1,7,7,4,3,6,0,0
10931,female,4,6,7,5,4,7,1,4,3
10932,female,11,2,7,7,4,4,6,2,0
10933,female,12,7,0,5,2,0,3,0,3
10934,male,3,7,7,7,7,7,6,2,3
10935,female,2,10,5,5,1,4,2,3,0
10936,female,11,9,3,6,4,6,3,1,1
10937,male,8,11,1,4,5,3,3,4,1
10938,female,1,5,3,4,3,8,5,3,0
10939,female,13,5,7,2,0,8,4,0,1
10940,male,1,10,3,2,5,3,5,3,3
10941,female,2,6,1,0,4,8,4,2,0
10942,male,14,5,8,1,4,7,2,3,1
10943,male,0,6,2,2,6,7,0,3,3
10944,male,6,7,0,5,0,9,5,0,0
10945,male,6,7,9,3,6,3,4,2,1
10946,female,15,0,5,6,0,4,0,4,3
10947,female,16,3,6,3,5,3,6,4,0
10948,female,6,10,3,3,2,2,2,3,0
10949,female,13,2,6,4,4,4,4,1,0
10950,female,7,0,3,0,2,2,1,4,0
10951,female,17,9,7,4,3,9,2,2,3
10952,male,2,7,6,6,3,3,3,3,2
10953,male,15,0,2,3,2,8,2,1,3
10954,male,11,8,1,3,4,1,1,3,0
10955,male,8,9,7,5,5,9,3,1,2
10956,female,12,10,5,3,4,3,3,1,1
10957,female,14,7,6,3,6,9,5,0,0
10958,male,7,1,3,5,6,0,3,1,3
10959,male,17,1,7,2,6,0,1,0,1
10960,male,1,10,8,1,0,7,6,0,3
10961,female,3,9,1,4,0,5,3,3,1
10962,female,7,3,2,2,6,4,3,3,1
10963,female,6,2,8,6,3,2,2,2,3
10964,female,1,1,0,2,0,4,3,0,2
10965,male,13,11,3,3,5,8,3,4,2
10966,male,6,3,6,7,5,9,6,4,3
10967,male,8,11,4,7,2,0,3,2,2
10968,female,13,7,7,0,4,7,6,1,3
10969,female,0,11,3,3,3,9,2,4,1
10970,male,6,1,9,0,7,6,5,1,1
10971,female,6,0,7,5,1,9,4,2,2
10972,female,1,9,4,6,7,7,2,2,0
10973,female,8,3,3,4,0,5,5,4,3
10974,female,3,10,4,7,0,3,5,1,0
10975,male,3,9,6,7,1,1,4,0,1
10976,male,13,4,3,1,7,7,2,4,1
10977,male,11,6,3,0,7,1,6,1,0
10978,male,18,7,6,2,6,0,2,0,1
10979,male,19,0,9,7,5,2,2,3,0
10980,male,13,3,3,5,1,8,6,0,0
10981,female,11,9,8,5,3,5,5,3,3
10982,male,3,9,3,7,0,9,1,3,2
10983,female,5,11,8,2,4,7,3,0,1
10984,female,11,3,3,3,7,9,2,2,1
10985,male,5,9,5,4,6,9,1,1,0
10986,female,1,7,2,7,4,6,2,3,1
10987,female,5,3,0,3,2,2,2,2,0
10988,male,2,0,9,6,0,0,4,3,2
10989,female,4,0,6,2,2,7,5,2,3
10990,male,17,0,8,3,2,9,1,3,1
10991,male,17,1,0,5,6,9,4,3,0
10992,female,0,6,9,4,7,8,4,2,2
10993,male,19,2,0,1,1,5,3,2,1
10994,male,6,4,5,5,6,9,3,4,2
10995,male,6,0,1,5,1,8,0,1,3
10996,male,18,11,5,2,0,2,2,0,2
10997,male,9,4,2,0,1,5,0,2,0
10998,female,6,4,8,7,4,3,2,4,0
10999,male,19,5,1,7,5,3,1,4,2
11000,female,8,10,2,1,2,9,1,2,3
11001,male,0,1,8,5,6,0,5,0,3
11002,female,7,4,8,4,6,0,0,0,0
11003,female,10,10,6,2,0,7,0,3,3
11004,female,19,3,6,1,7,1,2,1,2
11005,female,6,0,2,3,3,6,0,2,3
11006,male,15,0,2,6,1,5,5,3,2
11007,female,11,4,8,5,1,4,1,3,3
11008,male,2,8,2,0,7,6,0,1,2
11009,female,6,1,2,5,0,1,3,2,1
11010,male,10,4,4,7,0,2,3,3,3
11011,male,17,10,8,5,0,8,1,3,3
11012,female,10,10,7,7,7,8,3,3,3
11013,male,18,3,3,4,2,5,5,2,0
11014,male,3,1,0,7,2,0,2,2,1
11015,male,19,9,8,3,3,5,2,3,2
11016,female,16,4,4,7,3,1,0,0,3
11017,male,7,5,2,6,1,6,4,2,3
11018,female,10,4,7,2,0,9,2,1,2
11019,male,1,4,5,4,0,1,5,1,1
11020,female,10,8,9,1,5,3,5,0,3
11021,male,10,9,4,7,2,2,1,1,1
11022,female,3,6,5,7,4,6,1,4,3
11023,male,8,1,9,2,0,5,0,0,1
11024,female,4,11,8,7,7,0,5,3,0
11025,male,15,10,5,3,4,3,0,4,1
11026,female,14,11,9,0,3,1,5,2,3
11027,female,3,7,7,3,5,6,6,1,3
11028,male,7,1,2,1,3,7,0,3,1
11029,male,3,11,0,5,1,9,2,4,0
11030,female,17,10,3,1,0,7,3,4,2
11031,male,9,7,7,3,7,6,0,2,3
11032,female,3,8,2,7,1,7,2,1,2
11033,female,1,6,9,6,0,3,3,4,2
11034,female,9,11,8,5,4,9,4,0,3
11035,male,7,7,1,7,5,8,2,4,1
11036,male,13,0,6,4,1,0,0,4,2
11037,female,18,8,0,2,5,6,5,4,2
11038,female,18,8,6,4,5,2,2,2,0
11039,male,7,3,4,5,3,4,5,3,1
11040,male,3,2,3,7,3,7,1,3,1
11041,male,9,1,3,5,2,8,1,1,1
11042,female,7,2,7,3,6,4,4,4,1
11043,female,0,6,8,6,5,5,2,3,2
11044,female,18,5,6,0,4,9,2,4,2
11045,female,14,2,9,1,0,0,3,1,1
11046,male,18,4,1,3,7,3,3,4,3
11047,male,19,9,5,7,1,3,5,1,1
11048,male,9,4,2,5,4,1,2,0,1
11049,male,4,1,2,0,5,8,3,0,0
11050,male,11,7,9,1,7,7,4,2,0
11051,female,11,2,6,0,2,6,4,3,1
11052,male,6,9,2,4,5,6,5,1,1
11053,female,2,1,7,6,1,1,6,0,3
11054,male,18,5,3,7,0,1,2,2,0
11055,male,16,8,7,2,7,8,5,1,3
11056,male,10,2,3,0,1,0,6,1,0
11057,female,19,4,2,1,5,7,5,3,0
11058,male,2,8,1,1,5,8,6,2,1
11059,female,14,10,1,0,7,2,5,2,1
11060,male,12,4,3,6,7,7,6,3,2
11061,female,14,6,9,4,5,7,6,0,3
11062,male,10,9,0,2,2,1,1,3,1
11063,male,16,7,5,7,1,8,2,1,0
11064,male,13,9,4,7,6,3,1,4,0
11065,female,14,5,2,5,2,5,4,3,3
11066,female,7,8,6,4,2,1,2,4,1
11067,female,14,4,2,6,1,2,0,2,1
11068,female,9,10,9,7,6,4,6,1,0
11069,female,8,0,6,6,3,7,2,3,3
11070,female,16,7,3,0,3,5,3,1,0
11071,male,18,9,5,3,0,9,0,3,3
11072,female,10,9,2,7,3,8,0,3,2
11073,male,17,6,3,1,1,2,0,1,3
11074,male,2,3,2,6,7,5,5,0,1
11075,male,6,8,5,5,5,6,4,2,2
11076,male,12,8,9,1,3,9,0,1,2
11077,male,12,10,0,6,2,5,0,3,1
11078,male,13,0,1,3,7,8,4,2,0
11079,male,14,11,7,0,3,6,0,3,0
11080,male,11,7,1,5,6,3,4,4,1
11081,male,2,8,2,2,3,6,0,0,0
11082,male,0,3,1,7,2,6,2,4,2
11083,male,17,4,5,0,0,8,5,0,3
11084,male,18,4,0,6,3,0,3,2,1
11085,male,2,7,3,7,6,7,1,3,0
11086,female,9,3,2,4,6,5,6,1,0
11087,male,15,2,7,6,5,1,3,2,1
11088,female,6,4,9,0,5,6,0,1,3
11089,male,15,3,4,4,4,3,5,1,3
11090,female,13,9,7,3,7,4,5,3,2
11091,male,12,0,6,6,4,8,6,4,3
11092,male,14,4,0,6,0,0,3,3,0
11093,male,14,2,9,0,7,3,2,1,0
11094,male,6,1,0,7,3,4,3,2,0
11095,male,4,0,3,1,1,2,6,3,3
11096,male,8,11,8,7,6,0,6,2,1
11097,male,6,8,2,3,4,2,1,2,0
11098,male,7,3,6,4,5,6,5,3,3
11099,male,13,3,7,1,3,9,5,3,3
11100,female,2,1,6,2,4,5,4,0,0
11101,female,18,1,5,3,1,1,2,4,2
11102,female,1,7,8,5,6,3,1,3,3
11103,male,11,1,7,2,2,3,0,2,0
11104,female,13,0,8,6,3,6,6,0,2
11105,female,1,1,8,0,1,2,4,3,2
11106,male,7,1,4,7,7,2,5,4,0
11107,female,15,10,0,4,3,0,6,1,1
11108,female,12,2,4,0,4,6,4,2,0
11109,male,4,10,9,7,2,2,3,3,0
11110,male,16,0,3,6,7,8,4,0,2
11111,male,4,11,7,2,0,3,3,1,1
11112,male,10,10,4,4,1,0,3,4,2
11113,male,11,2,7,5,5,8,1,0,1
11114,male,13,10,3,6,1,0,0,4,3
11115,male,15,1,0,3,5,1,1,3,2
11116,male,0,5,6,2,0,5,5,0,0
11117,male,6,9,5,2,6,0,1,1,2
11118,male,12,6,4,5,6,8,1,1,1
11119,male,7,10,9,7,7,3,6,1,2
11120,female,16,1,2,5,0,5,1,4,0
11121,male,3,4,6,0,3,0,1,1,1
11122,male,16,8,3,1,6,5,2,2,2
11123,female,6,9,8,2,5,2,1,1,2
11124,female,19,10,6,0,0,9,0,4,3
11125,female,14,5,1,3,0,9,0,0,1
11126,female,16,10,0,2,6,5,2,1,2
11127,male,18,10,1,1,3,0,4,4,1
11128,male,19,3,3,0,6,2,3,2,2
11129,male,14,2,4,7,2,4,6,0,1
11130,male,9,4,5,4,2,6,4,3,3
11131,female,10,7,6,1,2,7,2,2,3
11132,male,19,0,8,1,6,9,1,4,1
11133,female,6,5,6,7,0,9,0,1,1
11134,female,0,9,3,5,7,0,5,3,2
11135,male,5,9,8,2,7,8,5,2,0
11136,female,0,7,7,3,0,6,5,2,3
11137,female,15,2,8,6,3,9,0,1,1
11138,female,5,3,4,2,3,4,3,1,2
11139,female,5,4,9,6,5,9,1,2,1
11140,female,13,2,5,2,0,2,0,2,0
11141,male,18,0,5,1,4,9,4,1,2
11142,female,4,5,2,0,2,6,6,1,0
11143,male,19,6,7,3,1,4,4,2,0
11144,male,15,11,8,6,1,1,6,3,2
11145,female,15,3,6,4,7,8,3,3,1
11146,female,15,2,5,6,1,8,4,4,1
11147,female,13,4,1,7,4,2,6,2,1
11148,male,7,0,5,0,4,1,3,1,2
11149,female,4,10,6,5,4,0,6,0,2
11150,female,7,3,0,0,4,4,4,4,0
11151,male,0,8,7,1,1,4,2,1,1
11152,female,7,1,8,5,7,6,6,3,2
11153,female,19,4,7,0,7,0,5,1,0
11154,male,16,11,5,4,0,1,0,4,2
11155,male,3,10,3,7,5,1,3,4,1
11156,male,14,11,4,7,7,8,0,4,3
11157,male,8,5,6,1,4,4,2,1,2
11158,male,18,0,3,1,4,9,3,1,2
11159,male,15,9,2,0,0,9,6,2,0
11160,female,18,2,5,6,6,4,4,4,0
11161,female,0,8,3,4,5,9,5,3,2
11162,female,11,3,8,4,4,9,2,1,1
11163,female,10,7,8,6,2,2,5,1,0
11164,female,12,2,3,6,1,4,6,3,2
11165,female,13,9,8,2,2,5,3,1,2
11166,female,16,5,3,3,6,0,2,3,1
11167,male,11,7,3,0,0,5,2,1,3
11168,male,5,9,7,2,4,8,6,2,2
