TID,Sex,Price,Category,Color,Size,Brand,Material,Origin,Sales_channel,Season,s/n
3307,female,100,garter,yellow,L,Zara,acetate,Europe,Internet,summer,sell
3308,male,1800,pants,orange,XS,GAP,lycra,Japan,Internet,winter,sell
3309,female,1300,dress,black,XS,GAP,nylon,Korea,shopee,winter,sell
3310,female,1700,jack,white,M,NET,rayon,America,Adidas,winter,sell
3311,male,500,coat,green,S,NIKE,nylon,Korea,Storefront,winter,fail
3312,male,900,garter,red,XXXL,Zara,lycra,Korea,shopee,winter,fail
3313,male,1400,shoes,Brown,XXXL,NIKE,rayon,Japan,Adidas,summer,fail
3314,female,1000,shirt,black,L,Zara,acrylic,China,Adidas,fall,sell
3315,male,500,jack,white,XL,GU,acrylic,Korea,Storefront,spring,sell
3316,male,1600,jack,white,XXL,Zara,rayon,China,shopee,winter,sell
3317,female,700,jack,orange,XS,NIKE,cotton,Taiwan,Storefront,winter,fail
3318,male,700,coat,orange,XSS,Unique,acrylic,Canada,shopee,winter,sell
3319,female,1200,shirt,blue,XS,Adidas,cotton,Japan,Internet,spring,fail
3320,male,700,shirt,pink,XXXL,NIKE,linen,Taiwan,Storefront,fall,sell
3321,male,1700,uniforms,red,XXL,NIKE,rayon,China,Storefront,spring,fail
3322,male,100,suit,red,XS,Zara,spandex,America,Storefront,summer,sell
3323,female,800,suit,white,M,Unique,acetate,Korea,amazon,summer,sell
3324,male,1800,garter,Brown,XSS,H&M,acrylic,Korea,shopee,spring,fail
3325,female,400,uniforms,purple,XXXL,H&M,linen,Taiwan,Storefront,spring,fail
3326,male,1700,coat,pink,XSS,NET,spandex,Canada,Internet,spring,fail
3327,male,2000,suit,blue,S,NET,spandex,China,shopee,spring,fail
3328,female,200,vest,blue,S,Zara,lycra,Europe,Storefront,spring,sell
3329,male,1200,pants,purple,S,GU,spandex,Europe,amazon,summer,sell
3330,female,2000,sweater,black,XS,GAP,acrylic,Japan,Storefront,summer,fail
3331,female,1700,vest,Brown,XXXL,GAP,acrylic,China,Adidas,summer,fail
3332,female,400,vest,Brown,M,NIKE,linen,Korea,Internet,fall,sell
3333,female,900,jack,blue,XS,Unique,rayon,China,shopee,fall,sell
3334,male,1900,louse,white,S,GU,rayon,America,Adidas,fall,sell
3335,female,1400,shirt,yellow,L,GU,acetate,Japan,Internet,winter,fail
3336,female,1700,sweater,red,L,GAP,lycra,Taiwan,amazon,fall,fail
3337,male,1600,vest,pink,XS,GU,linen,China,shopee,fall,sell
3338,female,1200,sweater,blue,XSS,H&M,lycra,Canada,amazon,spring,fail
3339,male,1100,pants,pink,S,Unique,polyester,China,Storefront,spring,sell
3340,female,300,jack,pink,XL,Zara,linen,Canada,amazon,fall,sell
3341,male,1000,jack,red,XSS,GAP,nylon,Europe,Internet,winter,fail
3342,male,1200,vest,orange,XXL,Zara,polyester,America,Adidas,winter,sell
3343,male,1200,vest,blue,XXL,Adidas,silk,Europe,Internet,summer,sell
3344,male,100,suit,purple,XXL,H&M,rayon,America,Internet,summer,sell
3345,female,1600,jack,purple,XL,GAP,polyester,China,Adidas,fall,fail
3346,male,1800,shirt,yellow,S,GU,rayon,Japan,amazon,fall,fail
3347,female,1000,jack,orange,XL,Zara,acetate,Japan,Storefront,summer,sell
3348,male,700,coat,purple,XXXL,GAP,lycra,China,shopee,winter,fail
3349,male,100,sweater,yellow,XXL,H&M,linen,Europe,Internet,fall,sell
3350,male,1800,suit,black,XXXL,GU,acetate,Canada,Adidas,spring,fail
3351,male,1300,uniforms,black,M,Adidas,lycra,China,Adidas,fall,fail
3352,female,700,suit,blue,XSS,NIKE,silk,Korea,Storefront,spring,sell
3353,male,1300,coat,red,XS,Adidas,cotton,Korea,Internet,summer,fail
3354,female,1300,coat,black,M,GAP,cotton,China,Adidas,spring,fail
3355,male,1900,pants,purple,XSS,H&M,cotton,China,Internet,summer,sell
3356,female,200,suit,yellow,XL,H&M,nylon,Japan,amazon,winter,sell
3357,female,300,pants,red,XL,NET,acrylic,Japan,Storefront,spring,sell
3358,female,2000,sweater,blue,XS,GU,linen,Japan,shopee,fall,fail
3359,male,1700,shirt,orange,M,NIKE,acetate,Europe,Storefront,winter,fail
3360,female,1200,suit,red,S,Zara,polyester,Taiwan,Storefront,fall,sell
3361,female,900,jack,pink,XXXL,Adidas,lycra,Japan,amazon,summer,fail
3362,male,2000,shirt,yellow,M,Unique,lycra,Europe,Adidas,winter,sell
3363,female,1900,coat,blue,M,NIKE,polyester,Taiwan,Adidas,fall,fail
3364,male,400,jack,green,S,Adidas,linen,Japan,Storefront,fall,fail
3365,male,900,suit,green,XSS,GU,lycra,Japan,Storefront,summer,fail
3366,female,700,suit,purple,S,NET,silk,Taiwan,amazon,fall,sell
3367,male,200,sweater,blue,XS,GAP,polyester,China,Adidas,summer,sell
3368,female,1100,jack,blue,XSS,GAP,linen,America,Internet,fall,fail
3369,male,900,louse,yellow,L,H&M,rayon,Canada,shopee,spring,sell
3370,female,600,uniforms,pink,L,NIKE,acetate,Canada,Adidas,spring,fail
3371,male,300,shirt,red,XL,Adidas,spandex,Europe,Internet,summer,fail
3372,male,700,suit,pink,XS,Unique,cotton,Europe,shopee,winter,sell
3373,male,700,vest,black,S,NIKE,linen,Korea,shopee,fall,sell
3374,male,1400,sweater,purple,S,NIKE,rayon,Europe,Adidas,summer,fail
3375,female,300,shirt,Brown,XL,Unique,cotton,Europe,Adidas,fall,sell
3376,female,1200,jack,green,XXXL,Zara,lycra,Taiwan,Storefront,fall,sell
3377,male,1000,suit,blue,XXL,NET,linen,America,Internet,winter,fail
3378,male,1100,vest,purple,S,Zara,silk,Korea,Storefront,fall,sell
3379,male,200,uniforms,red,S,Unique,cotton,Canada,Storefront,spring,sell
3380,female,700,jack,green,XXXL,H&M,rayon,America,amazon,summer,sell
3381,male,2000,uniforms,green,M,NIKE,lycra,Canada,shopee,winter,fail
3382,male,700,dress,yellow,XXL,GAP,linen,China,Internet,winter,fail
3383,male,2000,jack,red,M,GU,polyester,Korea,Internet,winter,fail
3384,male,1300,coat,pink,L,GAP,polyester,America,shopee,spring,sell
3385,female,700,vest,pink,XXXL,NIKE,linen,America,shopee,spring,fail
3386,male,1400,garter,orange,XL,H&M,nylon,Europe,Storefront,spring,fail
3387,male,1600,sweater,orange,XS,NIKE,polyester,Japan,Storefront,fall,fail
3388,female,700,louse,purple,S,Zara,nylon,China,Internet,summer,sell
3389,female,600,coat,green,XXL,GAP,nylon,Taiwan,Adidas,summer,fail
3390,female,200,shirt,red,L,NIKE,spandex,America,Internet,winter,sell
3391,male,300,pants,orange,XXL,Adidas,spandex,Korea,Internet,fall,sell
3392,female,900,dress,purple,M,H&M,acetate,Korea,Adidas,fall,sell
3393,male,1100,garter,green,M,Unique,cotton,Korea,Storefront,summer,sell
3394,male,100,louse,black,XXXL,Unique,silk,China,Adidas,winter,sell
3395,female,100,shoes,yellow,S,Adidas,cotton,Japan,Adidas,spring,sell
3396,female,1200,vest,red,XL,Zara,spandex,Canada,Adidas,summer,sell
3397,male,2000,coat,green,XL,NET,spandex,Europe,amazon,summer,fail
3398,female,400,vest,Brown,XXXL,Adidas,linen,Taiwan,Adidas,summer,fail
3399,male,1200,garter,yellow,XXL,Adidas,acetate,Taiwan,Adidas,winter,sell
3400,female,1200,shoes,Brown,M,Adidas,polyester,Taiwan,shopee,winter,fail
3401,female,300,pants,purple,L,GAP,linen,Taiwan,Adidas,fall,sell
3402,female,1100,vest,white,XL,GU,acrylic,Taiwan,Storefront,winter,fail
3403,male,900,sweater,black,XL,Adidas,cotton,Taiwan,amazon,winter,sell
3404,male,2000,coat,pink,XSS,Zara,nylon,Korea,Adidas,fall,fail
3405,male,800,pants,green,M,GU,linen,Europe,amazon,fall,sell
3406,female,200,shirt,purple,XSS,GAP,polyester,Japan,shopee,fall,sell
3407,female,1200,garter,green,XS,GAP,nylon,Japan,Internet,winter,fail
3408,male,1200,suit,blue,XS,GAP,acetate,Canada,Storefront,fall,fail
3409,female,200,louse,green,XSS,Unique,rayon,Taiwan,shopee,winter,sell
3410,female,800,suit,red,XSS,GAP,silk,Japan,amazon,fall,fail
3411,male,1600,uniforms,orange,XS,H&M,acrylic,Europe,Adidas,fall,fail
3412,male,1100,vest,white,XSS,Zara,polyester,Europe,amazon,winter,sell
3413,male,100,uniforms,orange,XSS,NET,rayon,Japan,shopee,summer,sell
3414,male,1600,louse,green,S,Adidas,lycra,Canada,Storefront,winter,fail
3415,male,1700,jack,blue,S,Unique,silk,Taiwan,Storefront,fall,sell
3416,female,200,shirt,black,S,Adidas,acetate,America,amazon,winter,sell
3417,male,100,garter,black,XS,GAP,rayon,Japan,amazon,summer,sell
3418,female,1300,pants,Brown,S,Zara,linen,Japan,Storefront,summer,sell
3419,male,300,garter,red,XL,H&M,polyester,Japan,amazon,winter,fail
3420,female,1900,pants,white,XS,GU,lycra,Japan,shopee,fall,fail
3421,male,1100,uniforms,black,XXXL,Adidas,cotton,America,Storefront,spring,fail
3422,male,1100,sweater,yellow,L,Zara,nylon,Japan,Adidas,fall,sell
3423,female,600,dress,yellow,L,Zara,acrylic,Canada,amazon,fall,sell
3424,male,700,louse,white,XL,NIKE,cotton,Taiwan,Internet,winter,sell
3425,male,1400,dress,black,XXL,NIKE,cotton,Canada,amazon,fall,fail
3426,female,1100,uniforms,yellow,M,Adidas,acrylic,Korea,Internet,fall,sell
3427,male,700,vest,orange,S,Unique,acetate,Korea,amazon,summer,sell
3428,male,1200,shirt,red,XXXL,Unique,nylon,China,amazon,winter,sell
3429,male,1500,coat,yellow,L,Unique,silk,Korea,shopee,fall,sell
3430,male,500,dress,black,S,H&M,silk,China,Storefront,winter,fail
3431,female,1300,vest,yellow,XXXL,Unique,acetate,China,Adidas,winter,fail
3432,male,100,suit,Brown,L,Unique,polyester,China,Internet,spring,sell
3433,female,1200,shoes,red,XL,GAP,silk,Canada,Storefront,spring,fail
3434,female,600,garter,green,L,GU,polyester,Korea,shopee,winter,sell
3435,female,1300,louse,Brown,M,NIKE,acrylic,Korea,Storefront,fall,sell
3436,male,400,garter,blue,M,Zara,polyester,Taiwan,amazon,summer,sell
3437,female,1600,shoes,purple,XS,Unique,acrylic,China,shopee,fall,fail
3438,female,1900,dress,Brown,XL,GAP,nylon,Europe,Storefront,summer,sell
3439,female,1200,coat,orange,S,NET,linen,China,shopee,summer,sell
3440,female,900,suit,orange,S,H&M,nylon,America,Adidas,summer,sell
3441,female,300,vest,Brown,XSS,Adidas,rayon,Korea,Internet,spring,sell
3442,male,500,suit,blue,XSS,GU,silk,Japan,Internet,spring,fail
3443,female,1000,dress,purple,XSS,GU,acrylic,Europe,Storefront,winter,sell
3444,female,1100,shoes,yellow,M,Unique,acrylic,America,Internet,spring,fail
3445,male,1000,shoes,pink,XSS,Unique,spandex,America,Internet,spring,sell
3446,male,400,vest,green,XS,NET,silk,Taiwan,Adidas,winter,sell
3447,female,1400,garter,black,XXXL,Adidas,acrylic,Korea,amazon,spring,sell
3448,male,1500,vest,green,L,H&M,linen,Canada,amazon,winter,sell
3449,male,700,uniforms,Brown,XS,H&M,polyester,Taiwan,Internet,fall,sell
3450,female,1600,garter,Brown,XXL,Adidas,cotton,America,Internet,spring,fail
3451,female,2000,uniforms,red,XSS,GAP,lycra,China,Adidas,summer,fail
3452,female,1700,garter,Brown,S,GAP,silk,Europe,Adidas,spring,sell
3453,male,1000,sweater,red,L,GU,linen,China,amazon,fall,sell
3454,male,1600,garter,purple,XXL,NET,lycra,America,Adidas,winter,fail
3455,female,400,coat,purple,S,H&M,lycra,Canada,Adidas,summer,sell
3456,female,1100,coat,green,XSS,NET,rayon,Canada,Adidas,fall,sell
3457,male,1900,pants,yellow,M,NIKE,nylon,Japan,amazon,spring,sell
3458,female,2000,pants,blue,M,NIKE,nylon,Korea,shopee,fall,sell
3459,male,1400,uniforms,blue,XXXL,GAP,polyester,Canada,amazon,fall,fail
3460,female,600,jack,pink,XL,Adidas,nylon,China,amazon,spring,fail
3461,female,500,uniforms,green,L,GU,rayon,China,Internet,summer,sell
3462,male,400,garter,yellow,L,GU,acetate,China,shopee,summer,sell
3463,female,200,uniforms,purple,XS,GAP,nylon,Canada,shopee,fall,sell
3464,female,100,uniforms,purple,XS,NET,acrylic,Canada,shopee,summer,sell
3465,male,200,shoes,black,S,H&M,lycra,America,Adidas,summer,sell
3466,male,700,garter,green,XL,Zara,spandex,Japan,amazon,fall,fail
3467,female,400,louse,pink,M,NIKE,acrylic,Canada,Adidas,spring,fail
3468,male,2000,shoes,green,XS,GU,spandex,Japan,amazon,winter,fail
3469,female,100,shoes,black,M,GU,polyester,America,Internet,winter,sell
3470,female,1300,jack,green,XSS,Unique,lycra,Europe,Storefront,winter,fail
3471,female,1300,uniforms,pink,XL,Unique,lycra,China,Adidas,fall,fail
3472,female,500,dress,orange,XL,Adidas,acetate,Taiwan,Internet,summer,sell
3473,male,2000,louse,Brown,XS,GU,nylon,Canada,Adidas,spring,fail
3474,female,400,uniforms,orange,L,GU,acetate,Japan,Adidas,summer,fail
3475,female,1200,pants,orange,XXXL,NIKE,nylon,Taiwan,Internet,winter,fail
3476,male,1900,dress,red,XSS,NET,rayon,Korea,shopee,winter,fail
3477,male,1700,louse,red,XL,H&M,acetate,Korea,Storefront,summer,fail
3478,female,1000,garter,purple,XXL,NET,spandex,Taiwan,Adidas,winter,fail
3479,female,800,pants,green,L,NIKE,polyester,China,shopee,winter,fail
3480,male,1000,suit,orange,M,Zara,lycra,Taiwan,shopee,fall,sell
3481,male,1000,shoes,purple,XL,H&M,rayon,China,amazon,fall,fail
3482,female,500,uniforms,Brown,L,NET,polyester,Canada,amazon,fall,fail
3483,male,600,pants,orange,M,Unique,spandex,Europe,shopee,winter,sell
3484,male,400,uniforms,green,XSS,GU,spandex,America,amazon,summer,fail
3485,male,1100,sweater,purple,XL,GU,spandex,Taiwan,amazon,summer,sell
3486,male,1600,uniforms,green,XSS,Adidas,nylon,America,shopee,spring,fail
3487,male,900,louse,black,XXL,Zara,linen,Korea,Adidas,fall,fail
3488,male,1400,vest,yellow,XXXL,GAP,polyester,Canada,Adidas,summer,sell
3489,male,1900,coat,black,XXL,GU,spandex,Canada,amazon,fall,fail
3490,male,500,suit,red,M,H&M,nylon,Taiwan,shopee,fall,sell
3491,male,1700,pants,black,XSS,Unique,linen,America,amazon,spring,sell
3492,male,1300,jack,green,XXXL,NIKE,lycra,America,Storefront,summer,fail
3493,female,2000,garter,white,XL,Unique,spandex,America,Storefront,fall,fail
3494,male,1500,jack,blue,L,GAP,acetate,Europe,Storefront,summer,sell
3495,male,1100,coat,purple,S,NIKE,lycra,Korea,Internet,spring,fail
3496,male,1400,sweater,Brown,XSS,Adidas,linen,China,shopee,spring,fail
3497,female,1800,dress,red,L,NET,nylon,China,shopee,fall,sell
3498,female,500,louse,black,XL,NET,acrylic,Taiwan,Storefront,spring,fail
3499,female,1800,shoes,pink,M,Adidas,cotton,Taiwan,Internet,summer,fail
3500,female,1100,jack,blue,XL,Adidas,linen,China,Adidas,fall,fail
3501,female,900,jack,yellow,M,NIKE,acrylic,Taiwan,Internet,fall,fail
3502,female,300,shirt,blue,XXL,GAP,polyester,China,amazon,spring,sell
3503,female,200,suit,Brown,XXXL,Adidas,cotton,Korea,amazon,fall,sell
3504,male,400,jack,purple,M,NIKE,polyester,America,Internet,winter,fail
3505,female,800,sweater,orange,XL,NIKE,spandex,Taiwan,Internet,spring,fail
3506,male,200,uniforms,yellow,XS,Adidas,cotton,Europe,Adidas,fall,sell
3507,female,700,shoes,orange,XXL,Adidas,spandex,Korea,Storefront,summer,sell
3508,male,1200,dress,pink,XXL,NIKE,polyester,China,shopee,summer,fail
3509,female,1200,garter,purple,XXL,Adidas,spandex,Japan,shopee,winter,fail
3510,male,400,coat,green,XXL,Zara,silk,Taiwan,amazon,fall,sell
3511,female,300,dress,orange,S,GU,polyester,America,Adidas,fall,sell
3512,female,1700,sweater,orange,XXL,NET,spandex,Korea,amazon,winter,sell
3513,male,900,pants,Brown,M,NET,lycra,Korea,Storefront,spring,sell
3514,female,1400,coat,purple,XXL,GAP,linen,Korea,amazon,winter,sell
3515,female,500,garter,Brown,XS,Adidas,acetate,Japan,shopee,summer,fail
3516,male,300,sweater,yellow,XSS,NET,silk,America,Storefront,summer,fail
3517,female,1400,garter,Brown,L,GAP,linen,China,Storefront,spring,fail
3518,female,1100,garter,black,XS,Adidas,acetate,China,amazon,fall,fail
3519,female,600,coat,blue,XL,Unique,cotton,America,Storefront,summer,fail
3520,male,1300,uniforms,white,XXXL,Unique,lycra,Europe,Adidas,spring,sell
3521,female,600,vest,purple,XS,Zara,lycra,Korea,Adidas,fall,sell
3522,male,500,shirt,black,XXL,NIKE,acetate,Japan,Internet,winter,fail
3523,male,1600,vest,pink,XL,GU,cotton,Japan,Storefront,summer,sell
3524,male,1000,vest,red,M,GU,linen,Japan,amazon,fall,sell
3525,male,300,shirt,black,M,GAP,cotton,Taiwan,Adidas,spring,sell
3526,female,1800,jack,purple,XSS,Unique,acrylic,Europe,amazon,spring,fail
3527,male,100,vest,white,XXL,NIKE,rayon,Korea,Internet,spring,sell
3528,male,1700,shoes,pink,XXXL,H&M,cotton,Korea,Internet,winter,fail
3529,female,900,coat,green,XXXL,GAP,nylon,Taiwan,Internet,summer,fail
3530,male,100,garter,pink,XL,Zara,acetate,Taiwan,amazon,summer,sell
3531,female,600,uniforms,green,XS,NIKE,spandex,America,Adidas,summer,fail
3532,female,600,shirt,white,XSS,H&M,lycra,Korea,shopee,winter,sell
3533,female,1000,garter,green,XXL,Adidas,acrylic,America,shopee,fall,fail
3534,female,200,shoes,red,XXL,GAP,silk,Japan,Adidas,spring,sell
3535,male,800,jack,black,M,Adidas,polyester,China,Storefront,spring,fail
3536,male,200,suit,white,XXL,H&M,lycra,China,shopee,winter,sell
3537,male,1700,pants,white,XXXL,GAP,linen,Canada,Adidas,fall,sell
3538,female,300,pants,red,XSS,Zara,acrylic,America,Internet,winter,sell
3539,female,1100,garter,red,L,Adidas,acetate,China,amazon,summer,fail
3540,female,1900,dress,pink,XXXL,Zara,spandex,Korea,Internet,summer,sell
3541,male,800,uniforms,black,M,Zara,polyester,Canada,shopee,spring,fail
3542,male,1700,vest,purple,XS,GAP,linen,Japan,Adidas,summer,sell
3543,male,1700,shirt,black,XL,NIKE,polyester,America,shopee,winter,fail
3544,male,1100,vest,green,S,Adidas,spandex,Japan,amazon,fall,sell
3545,male,1200,louse,Brown,S,NIKE,linen,Canada,Internet,spring,fail
3546,male,900,pants,white,XS,GU,lycra,Japan,amazon,spring,sell
3547,female,800,louse,red,L,NIKE,acetate,Taiwan,Storefront,summer,fail
3548,male,1400,sweater,red,S,Adidas,rayon,China,Internet,spring,fail
3549,male,100,jack,orange,XXXL,GAP,nylon,Korea,amazon,fall,sell
3550,female,1400,sweater,red,XSS,Unique,rayon,America,shopee,summer,sell
3551,female,1700,shirt,Brown,XSS,NIKE,acetate,Taiwan,Adidas,fall,fail
3552,female,1200,pants,pink,XXL,GU,cotton,China,Adidas,winter,fail
3553,female,1000,pants,red,L,NIKE,cotton,Japan,shopee,winter,fail
3554,male,400,vest,black,M,NIKE,linen,China,shopee,summer,sell
3555,female,1000,garter,blue,XXXL,Zara,spandex,China,amazon,fall,sell
3556,female,1200,jack,black,L,H&M,polyester,China,amazon,summer,fail
3557,male,1200,garter,red,XXL,GAP,acetate,Japan,Storefront,winter,fail
3558,female,300,shirt,yellow,XXXL,Adidas,rayon,Canada,shopee,summer,sell
3559,female,400,sweater,red,M,NET,polyester,Taiwan,shopee,summer,fail
3560,male,1800,shoes,Brown,S,Adidas,nylon,America,Storefront,fall,fail
3561,male,1400,suit,black,XSS,NET,spandex,Japan,Internet,fall,fail
3562,female,1900,vest,blue,XXXL,GU,spandex,Taiwan,shopee,winter,fail
3563,male,800,dress,red,M,NET,lycra,America,amazon,summer,fail
3564,male,1800,pants,white,XS,NET,spandex,Taiwan,amazon,spring,sell
3565,female,2000,garter,blue,S,NIKE,nylon,Korea,amazon,summer,sell
3566,male,1300,coat,red,S,Zara,silk,Japan,amazon,summer,fail
3567,female,1500,garter,white,L,GU,spandex,Taiwan,Adidas,summer,fail
3568,female,2000,suit,white,XL,H&M,lycra,Korea,shopee,spring,sell
3569,female,1400,jack,pink,XS,NET,linen,Japan,Internet,winter,fail
3570,female,200,vest,Brown,S,Unique,silk,America,Internet,winter,sell
3571,female,700,vest,red,L,NET,spandex,Taiwan,Internet,winter,fail
3572,male,2000,louse,black,XL,NET,silk,Japan,Storefront,fall,fail
3573,female,1800,uniforms,green,L,H&M,acetate,Japan,Adidas,fall,fail
3574,male,1700,jack,black,S,NIKE,polyester,Japan,shopee,fall,fail
3575,female,1600,uniforms,red,M,Unique,polyester,China,Internet,summer,fail
3576,male,300,shirt,red,XL,H&M,cotton,Korea,shopee,winter,fail
3577,female,1500,shirt,orange,S,Unique,polyester,Japan,Internet,winter,sell
3578,male,100,sweater,blue,XSS,GU,silk,Korea,Storefront,summer,sell
3579,female,1700,vest,blue,L,NET,cotton,Taiwan,Adidas,summer,fail
3580,female,600,shoes,Brown,XSS,NET,silk,China,Internet,spring,fail
3581,female,500,pants,yellow,XXL,Unique,silk,Taiwan,amazon,fall,fail
3582,female,1400,shoes,purple,XXXL,GU,spandex,Korea,Adidas,spring,sell
3583,female,800,suit,orange,XSS,H&M,acetate,Canada,Storefront,winter,fail
3584,female,1200,jack,black,L,GU,cotton,Japan,Internet,summer,fail
3585,female,1200,shirt,green,L,Adidas,silk,America,Internet,spring,fail
3586,female,1200,uniforms,orange,M,NET,nylon,China,shopee,summer,fail
3587,male,1800,uniforms,red,XL,NET,lycra,Korea,shopee,fall,fail
3588,male,1600,garter,white,XSS,GAP,spandex,Europe,amazon,winter,sell
3589,male,300,vest,purple,L,GU,lycra,America,Internet,summer,sell
3590,male,400,vest,purple,XSS,Unique,linen,Korea,Storefront,spring,sell
3591,male,700,pants,red,M,GU,silk,Europe,amazon,winter,sell
3592,female,700,sweater,purple,M,NIKE,cotton,Taiwan,Internet,summer,fail
3593,male,1100,shirt,pink,XS,GU,acrylic,Japan,shopee,summer,fail
3594,male,1700,suit,white,XS,H&M,rayon,Japan,Adidas,fall,sell
3595,female,1500,dress,white,XXXL,GAP,rayon,Japan,Storefront,summer,sell
3596,male,2000,shoes,pink,XL,GAP,cotton,Europe,Adidas,summer,fail
3597,female,1800,sweater,purple,L,GU,lycra,Japan,Adidas,fall,fail
3598,male,500,sweater,orange,XL,NET,cotton,America,Adidas,summer,fail
3599,male,1900,pants,red,L,Unique,silk,Taiwan,amazon,summer,sell
3600,male,400,pants,green,XXXL,Unique,polyester,Korea,Internet,fall,sell
3601,female,200,sweater,pink,L,GU,acetate,Europe,Adidas,fall,sell
3602,female,200,vest,pink,XL,GAP,acetate,Canada,amazon,summer,sell
3603,female,200,sweater,orange,XL,NET,silk,Europe,amazon,summer,sell
